 num     #instances         #bytes  class name (module)
 383:           551          17632  javafx.css.CompoundSelector (javafx.graphics@11.0.7)
 384:           122          17568  java.awt.image.DirectColorModel (java.desktop@11.0.7)
 385:           547          17504  java.awt.Insets (java.desktop@11.0.7)
 386:           727          17448  java.lang.Long (java.base@11.0.7)
 387:           726          17424  com.intellij.codeInsight.intention.impl.config.IntentionManagerSettings$MetaDataKey
 388:           198          17424  sun.awt.image.BufImgSurfaceData (java.desktop@11.0.7)
 389:           363          17424  sun.font.FontFamily (java.desktop@11.0.7)
 390:           434          17360  java.lang.invoke.DirectMethodHandle$Accessor (java.base@11.0.7)
 391:           270          17280  com.intellij.util.lang.JarLoader
 392:           308          17248  javax.swing.text.html.StyleSheet$BoxPainter (java.desktop@11.0.7)
 393:           718          17232  javassist.bytecode.AnnotationsAttribute
 394:           665          17216  [Lcom.intellij.util.xmlb.NestedBinding;
 395:            43          17200  com.intellij.ide.HelpTooltip$Header
 396:          1072          17152  com.intellij.serialization.FieldAccessor
 397:           713          17112  javassist.bytecode.ClassInfo
 398:           356          17088  com.intellij.util.io.PersistentHashMap$4
 399:           708          16992  com.intellij.util.lang.ClasspathCache$NameFilter
 400:           708          16992  javax.swing.KeyStroke (java.desktop@11.0.7)
 401:           707          16968  java.awt.Dimension (java.desktop@11.0.7)
 402:            45          16920  java.lang.Thread (java.base@11.0.7)
 403:           527          16864  javax.swing.text.StyleContext$NamedStyle (java.desktop@11.0.7)
 404:           702          16848  java.util.Collections$SetFromMap (java.base@11.0.7)
 405:           699          16776  com.intellij.codeInsight.intention.impl.config.ResourceTextDescriptor
 406:           298          16688  com.intellij.openapi.extensions.impl.BeanExtensionPoint
 407:           417          16680  com.intellij.util.io.IntToIntBtree$BtreeIndexNodeView
 408:           415          16600  javax.swing.text.html.HTMLDocument$RunElement (java.desktop@11.0.7)
 409:           508          16256  kotlin.reflect.jvm.internal.impl.name.FqNameUnsafe
 410:           156          16224  jdk.nio.zipfs.ZipFileSystem (jdk.zipfs@11.0.7)
 411:           673          16152  fuck_the_regulations_v321.ac
 412:           673          16152  sun.java2d.StateTrackableDelegate (java.desktop@11.0.7)
 413:           665          15960  com.intellij.serialization.BaseBeanBinding
 414:           658          15792  java.security.Provider$ServiceKey (java.base@11.0.7)
 415:           657          15768  com.intellij.psi.stubs.StubFieldAccessor
 416:           491          15712  jdk.internal.reflect.UnsafeIntegerFieldAccessorImpl (java.base@11.0.7)
 417:           490          15680  com.intellij.util.ui.JBInsets
 418:           139          15568  java.awt.GridBagConstraints (java.desktop@11.0.7)
 419:           243          15552  com.intellij.util.io.AppendableStorageBackedByResizableMappedFile
 420:           481          15392  java.nio.DirectByteBuffer$Deallocator (java.base@11.0.7)
 421:           641          15384  com.intellij.openapi.vcs.LocalFilePath
 422:           315          15376  [[Lfuck_the_regulations_v321.aQ;
 423:           240          15360  com.intellij.util.indexing.VfsAwareMapIndexStorage
 424:           476          15232  com.intellij.javaee.ExternalResourceManagerExImpl$Resource
 425:           474          15168  com.intellij.ide.fileTemplates.impl.BundledFileTemplate
 426:           135          15120  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Class
 427:           468          14976  com.intellij.ide.plugins.ContainerDescriptor
 428:           187          14960  sun.net.www.protocol.jar.URLJarFile (java.base@11.0.7)
 429:           622          14928  javax.swing.ActionMap (java.desktop@11.0.7)
 430:           265          14840  com.intellij.openapi.util.registry.RegistryValue
 431:           618          14832  com.intellij.openapi.util.LowMemoryWatcher
 432:           263          14728  java.security.Provider$Service (java.base@11.0.7)
 433:           609          14616  org.intellij.plugins.intelliLang.inject.config.InjectionPlace
 434:           166          14608  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Property
 435:           364          14560  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@11.0.7)
 436:           351          14040  com.intellij.util.Alarm
 437:           868          13888  java.util.concurrent.locks.ReentrantLock (java.base@11.0.7)
 438:            78          13432  [Lcom.google.common.collect.ImmutableMapEntry;
 439:           239          13384  com.intellij.openapi.vfs.impl.UrlPartNode
 440:           556          13344  fuck_the_regulations_v321.bS
 441:           417          13344  java.util.regex.Pattern$Curly (java.base@11.0.7)
 442:            34          13328  com.intellij.openapi.ui.JBPopupMenu
 443:           554          13296  java.lang.Double (java.base@11.0.7)
 444:           554          13296  sun.reflect.generics.factory.CoreReflectionFactory (java.base@11.0.7)
 445:           236          13216  java.awt.BorderLayout (java.desktop@11.0.7)
 446:           412          13184  com.intellij.util.messages.impl.MessageBusConnectionImpl
 447:           547          13128  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@11.0.7)
 448:           408          13056  java.io.RandomAccessFile (java.base@11.0.7)
 449:           544          13056  javassist.bytecode.StringInfo
 450:           537          12888  javafx.css.Rule$Observables (javafx.graphics@11.0.7)
 451:           179          12888  sun.nio.ch.FileChannelImpl (java.base@11.0.7)
 452:           532          12768  java.util.concurrent.locks.ReentrantReadWriteLock (java.base@11.0.7)
 453:           531          12744  org.jetbrains.kotlin.name.FqName
 454:           265          12720  com.intellij.util.ui.JBImageIcon
 455:           794          12704  com.intellij.openapi.editor.markup.TextAttributes
 456:           528          12672  org.jetbrains.kotlin.renderer.DescriptorRendererOptionsImpl$property$$inlined$vetoable$1
 457:           571          12664  [Lorg.languagetool.analysis.AnalyzedToken;
 458:           316          12640  com.intellij.reference.SoftReference
 459:           492          12616  [Ljavax.swing.text.View; (java.desktop@11.0.7)
 460:           518          12432  javax.swing.text.html.StyleSheet$ViewAttributeSet (java.desktop@11.0.7)
 461:             5          12384  [Ljava.nio.channels.SelectionKey; (java.base@11.0.7)
 462:           192          12288  com.intellij.ui.components.TwoWayAnimator$MyAnimator
 463:           384          12288  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@11.0.7)
 464:           256          12288  java.util.logging.LogManager$LoggerWeakRef (java.logging@11.0.7)
 465:           512          12288  javax.swing.text.GapContent$StickyPosition (java.desktop@11.0.7)
 466:           504          12096  java.util.jar.Attributes$Name (java.base@11.0.7)
 467:           251          12048  com.sun.javafx.font.coretext.CTGlyph (javafx.graphics@11.0.7)
 468:           497          11928  java.util.regex.Pattern$SliceI (java.base@11.0.7)
 469:           297          11880  com.intellij.psi.impl.source.tree.PsiWhiteSpaceImpl
 470:           370          11840  com.intellij.openapi.extensions.LoadingOrder
 471:           370          11840  java.io.DataInputStream (java.base@11.0.7)
 472:           295          11800  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Annotation$Argument
 473:            24          11712  com.intellij.ide.ui.laf.darcula.ui.DarculaComboBoxUI$1
 474:           243          11664  com.intellij.util.indexing.impl.MapIndexStorage$3
 475:           483          11592  org.jetbrains.kotlin.cli.common.arguments.Freezable$FreezableVar
 476:           482          11568  java.lang.invoke.MethodHandleNatives$CallSiteContext (java.base@11.0.7)
 477:           482          11568  java.lang.invoke.MutableCallSite (java.base@11.0.7)
 478:            32          11520  com.intellij.ui.components.panels.NonOpaquePanel
 479:           719          11504  java.lang.Float (java.base@11.0.7)
 480:           287          11480  java.awt.image.BufferedImage (java.desktop@11.0.7)
 481:           478          11472  kotlin.reflect.jvm.internal.impl.name.FqName
 482:           358          11456  java.lang.ref.PhantomReference (java.base@11.0.7)
 483:           357          11424  com.intellij.util.containers.LimitedPool
 484:           356          11392  com.intellij.util.io.UnsyncByteArrayInputStream
 485:           472          11328  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base@11.0.7)
 486:            24          11328  javax.swing.plaf.basic.BasicComboBoxEditor$BorderlessTextField (java.desktop@11.0.7)
 487:           156          11232  java.awt.geom.AffineTransform (java.desktop@11.0.7)
 488:           466          11184  java.lang.module.ModuleDescriptor$Exports (java.base@11.0.7)
 489:           232          11136  gnu.trove.TIntDoubleHashMap
 490:           232          11136  java.util.TreeMap (java.base@11.0.7)
 491:           231          11088  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$QualifiedNameTable$QualifiedName
 492:           461          11064  javax.swing.text.html.StyleSheet$ResolvedStyle (java.desktop@11.0.7)
 493:           345          11040  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node (java.base@11.0.7)
 494:           344          11008  java.util.zip.ZipFile$CleanableResource (java.base@11.0.7)
 495:           275          11000  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@11.0.7)
 496:           342          10944  com.intellij.psi.tree.TokenSet
 497:           171          10944  kotlin.reflect.jvm.internal.KMutableProperty1Impl
 498:           341          10912  jdk.internal.math.FDBigInteger (java.base@11.0.7)
 499:            80          10880  javax.swing.text.html.ParagraphView (java.desktop@11.0.7)
 500:           340          10880  org.jetbrains.plugins.textmate.language.syntax.SyntaxScopeProxyDescriptor
 501:           453          10872  java.lang.ThreadLocal$SuppliedThreadLocal (java.base@11.0.7)
 502:           336          10752  com.intellij.openapi.editor.impl.TextChangeImpl
 503:           335          10720  javafx.scene.paint.Color (javafx.graphics@11.0.7)
 504:           268          10720  org.antlr.v4.runtime.atn.BasicState
 505:           103          10712  javax.swing.text.ParagraphView$Row (java.desktop@11.0.7)
 506:           446          10704  com.intellij.util.xml.impl.DomImplementationClassEP
 507:           334          10688  sun.java2d.DefaultDisposerRecord (java.desktop@11.0.7)
 508:           332          10624  com.intellij.openapi.vfs.impl.VirtualFilePointerImpl
 509:           110          10560  sun.java2d.opengl.CGLSurfaceData$CGLOffScreenSurfaceData (java.desktop@11.0.7)
 510:           262          10480  org.intellij.plugins.markdown.lang.psi.impl.MarkdownCodeFenceContentImpl
 511:           435          10440  org.antlr.v4.runtime.atn.EpsilonTransition
 512:           433          10392  java.util.regex.Pattern$Bound (java.base@11.0.7)
 513:            27          10368  com.intellij.ui.components.JBScrollBar
 514:           427          10248  com.google.common.collect.ImmutableMapEntry$NonTerminalImmutableMapEntry
 515:            21          10080  com.intellij.openapi.actionSystem.impl.StubItem
 516:           315          10080  fuck_the_regulations_v321.cS
 517:           140          10080  javax.swing.plaf.FontUIResource (java.desktop@11.0.7)
 518:            90          10080  javax.swing.text.html.BlockView (java.desktop@11.0.7)
 519:           210          10080  sun.security.x509.X500Name (java.base@11.0.7)
 520:           251          10040  com.sun.prism.impl.GlyphCache$GlyphData (javafx.graphics@11.0.7)
 521:           312           9984  jdk.nio.zipfs.ZipPath (jdk.zipfs@11.0.7)
 522:           416           9984  sun.reflect.generics.scope.ClassScope (java.base@11.0.7)
 523:           415           9960  org.jetbrains.kotlin.diagnostics.DiagnosticFactory0
 524:           414           9936  fuck_the_regulations_v321.aN
 525:           310           9920  com.intellij.util.lang.IntObjectHashMap
