No dump file specified
 num     #instances         #bytes  class name (module)
1575:             4             64  com.ctc.wstx.stax.WstxOutputFactory
1576:             1             64  com.fasterxml.classmate.util.LRUTypeCache$CacheMap
1577:             2             64  com.fasterxml.jackson.core.io.SerializedString
1578:             2             64  com.fasterxml.jackson.databind.ser.std.NumberSerializers$DoubleSerializer
1579:             2             64  com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntegerSerializer
1580:             2             64  com.fasterxml.jackson.databind.ser.std.NumberSerializers$LongSerializer
1581:             4             64  com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier
1582:             2             64  com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature
1583:             4             64  com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier
1584:             4             64  com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup
1585:             2             64  com.netflix.appinfo.ApplicationInfoManager
1586:             1             64  com.netflix.appinfo.ApplicationInfoManager$$EnhancerBySpringCGLIB$$375daafc
1587:             1             64  com.netflix.config.DynamicURLConfiguration
1588:             2             64  com.sun.management.GarbageCollectionNotificationInfo (jdk.management@14.0.1)
1589:             2             64  com.sun.management.internal.GcInfoCompositeData (jdk.management@14.0.1)
1590:             2             64  com.sun.org.apache.xalan.internal.utils.XMLSecurityPropertyManager$Property (java.xml@14.0.1)
1591:             1             64  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner (java.xml@14.0.1)
1592:             2             64  com.sun.org.apache.xerces.internal.impl.dtd.XMLElementDecl (java.xml@14.0.1)
1593:             2             64  com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl (java.xml@14.0.1)
1594:             2             64  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$Property (java.xml@14.0.1)
1595:             4             64  com.sun.proxy.$Proxy39
1596:             4             64  com.sun.proxy.$Proxy51
1597:             4             64  com.sun.proxy.$Proxy52
1598:             4             64  com.sun.proxy.$Proxy55
1599:             4             64  com.sun.proxy.$Proxy61
1600:             4             64  com.sun.proxy.$Proxy88
1601:             4             64  com.sun.proxy.$Proxy91
1602:             2             64  io.micrometer.core.instrument.MeterRegistry$More$$Lambda$458/0x0000000800fa2840
1603:             2             64  io.micrometer.core.instrument.config.MeterFilter$9
1604:             1             64  io.micrometer.core.instrument.simple.SimpleMeterRegistry
1605:             2             64  java.io.BufferedOutputStream (java.base@14.0.1)
1606:             2             64  java.io.RandomAccessFile (java.base@14.0.1)
1607:             2             64  java.lang.ClassValue$Entry (java.base@14.0.1)
1608:             2             64  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base@14.0.1)
1609:             2             64  java.lang.ref.ReferenceQueue$Null (java.base@14.0.1)
1610:             2             64  java.time.format.DateTimeFormatterBuilder$TextPrinterParser (java.base@14.0.1)
1611:             2             64  java.time.temporal.IsoFields$Unit (java.base@14.0.1)
1612:             4             64  java.util.IdentityHashMap$KeySet (java.base@14.0.1)
1613:             2             64  java.util.ResourceBundle$Control$2 (java.base@14.0.1)
1614:             2             64  java.util.Stack (java.base@14.0.1)
1615:             4             64  java.util.concurrent.ConcurrentSkipListSet (java.base@14.0.1)
1616:             2             64  java.util.concurrent.CountDownLatch$Sync (java.base@14.0.1)
1617:             1             64  java.util.jar.JarFile (java.base@14.0.1)
1618:             1             64  java.util.logging.LogManager$RootLogger (java.logging@14.0.1)
1619:             1             64  java.util.stream.ReferencePipeline$4 (java.base@14.0.1)
1620:             1             64  java.util.stream.ReferencePipeline$7 (java.base@14.0.1)
1621:             2             64  java.util.stream.SortedOps$SizedRefSortingSink (java.base@14.0.1)
1622:             1             64  java.util.zip.ZipFile$Source (java.base@14.0.1)
1623:             2             64  jdk.internal.reflect.UnsafeQualifiedObjectFieldAccessorImpl (java.base@14.0.1)
1624:             1             64  org.apache.catalina.core.ApplicationContext
1625:             1             64  org.apache.catalina.loader.WebappLoader
1626:             1             64  org.apache.catalina.mapper.Mapper$ContextVersion
1627:             1             64  org.apache.catalina.valves.ErrorReportValve
1628:             1             64  org.apache.catalina.webresources.DirResourceSet
1629:             2             64  org.apache.logging.log4j.util.PropertiesUtil$Environment
1630:             2             64  org.apache.tomcat.util.threads.TaskThreadFactory
1631:             4             64  org.springframework.aop.framework.CglibAopProxy$SerializableNoOp
1632:             4             64  org.springframework.aop.framework.DefaultAdvisorChainFactory
1633:             4             64  org.springframework.aop.framework.DefaultAopProxyFactory
1634:             2             64  org.springframework.beans.factory.support.BeanDefinitionDefaults
1635:             1             64  org.springframework.beans.factory.support.DefaultListableBeanFactory$MultiElementDescriptor
1636:             2             64  org.springframework.beans.propertyeditors.CharacterEditor
1637:             2             64  org.springframework.boot.DefaultApplicationArguments$Source
1638:             2             64  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport
1639:             2             64  org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$54ae2af0
1640:             1             64  org.springframework.boot.autoconfigure.freemarker.FreeMarkerProperties
1641:             1             64  org.springframework.boot.autoconfigure.jackson.JacksonProperties
1642:             2             64  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener
1643:             1             64  org.springframework.boot.autoconfigure.template.TemplateAvailabilityProviders$1
1644:             1             64  org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties
1645:             2             64  org.springframework.boot.context.config.ConfigFileApplicationListener
1646:             2             64  org.springframework.boot.context.event.ApplicationPreparedEvent
1647:             2             64  org.springframework.boot.context.logging.LoggingApplicationListener
1648:             2             64  org.springframework.boot.context.properties.bind.Binder
1649:             4             64  org.springframework.boot.convert.ArrayToDelimitedStringConverter
1650:             4             64  org.springframework.boot.convert.DelimitedStringToArrayConverter
1651:             4             64  org.springframework.boot.convert.DelimitedStringToCollectionConverter
1652:             2             64  org.springframework.cglib.core.ClassEmitter$FieldInfo
1653:             2             64  org.springframework.cglib.core.DebuggingClassWriter
1654:             4             64  org.springframework.cglib.core.EmitUtils$10
1655:             4             64  org.springframework.cglib.core.EmitUtils$5
1656:             1             64  org.springframework.cloud.netflix.eureka.CloudEurekaTransportConfig
1657:             1             64  org.springframework.cloud.netflix.eureka.serviceregistry.EurekaRegistration$$EnhancerBySpringCGLIB$$aed81c8c
1658:             2             64  org.springframework.context.annotation.AnnotatedBeanDefinitionReader
1659:             4             64  org.springframework.context.annotation.ConditionEvaluator
1660:             2             64  org.springframework.context.annotation.ConfigurationClassParser$ImportStack
1661:             2             64  org.springframework.context.support.DefaultLifecycleProcessor
1662:             2             64  org.springframework.context.support.DelegatingMessageSource
1663:             2             64  org.springframework.context.support.PropertySourcesPlaceholderConfigurer$1
1664:             4             64  org.springframework.core.convert.support.CollectionToArrayConverter
1665:             4             64  org.springframework.core.convert.support.CollectionToStringConverter
1666:             4             64  org.springframework.expression.spel.standard.SpelExpressionParser
1667:             4             64  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToDateConverter
1668:             4             64  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToLongConverter
1669:             4             64  org.springframework.format.datetime.DateFormatterRegistrar$DateToCalendarConverter
1670:             4             64  org.springframework.format.datetime.DateFormatterRegistrar$DateToLongConverter
1671:             4             64  org.springframework.format.datetime.DateFormatterRegistrar$LongToCalendarConverter
1672:             4             64  org.springframework.format.datetime.DateFormatterRegistrar$LongToDateConverter
1673:             2             64  org.springframework.http.converter.support.AllEncompassingFormHttpMessageConverter
1674:             2             64  org.springframework.web.context.support.StandardServletEnvironment
1675:             4             64  org.springframework.web.method.annotation.ModelMethodProcessor
1676:             1             64  org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer
1677:             2             64  sun.management.NotificationEmitterSupport$ListenerInfo (java.management@14.0.1)
1678:             2             64  sun.nio.cs.ext.ExtendedCharsets (jdk.charsets@14.0.1)
1679:             4             64  sun.reflect.generics.reflectiveObjects.GenericArrayTypeImpl (java.base@14.0.1)
1680:             2             64  sun.security.provider.FileInputStreamPool$StreamRef (java.base@14.0.1)
1681:             2             64  sun.util.PropertyResourceBundleCharset (java.base@14.0.1)
